Afghanistan,6.598509028614515,1.315619683536553
Albania,9.63971730013066,1.1717945539034247
Algeria,7.741533589281828,1.642564591873792
Angola,7.030857476116121,1.5085836718983463
Argentina,7.676473646389156,1.554792879265701
Armenia,9.149634496858788,1.3227813756814015
Australia,12.380328427911762,1.1908026127602038
Austria,11.427726989136344,1.5173058316646613
Azerbaijan,8.52158353971753,1.3152130093376668
Bahamas,8.923591197573002,2.0112636011418887
Bahrain,9.583282288378786,1.895671829432896
Bangladesh,8.026823576217629,1.3709761564923266
Barbados,9.955652966516807,1.4828157930068848
Belarus,9.406564833939129,1.1390339358972525
Belgium,12.348214362689395,0.9178870627675226
Belize,8.011355109161286,1.5714569243353216
Benin,6.7912214627261855,1.4531066852868049
Bolivia,8.24380842366528,1.5312787192791473
Bosnia and Herzegovina,9.634496378527837,1.178270652601337
Botswana,8.210668031162976,1.6995469682991797
Brazil,8.15162164696975,1.8229116629644933
British Caribbean,9.594513744616725,1.498214482313068
Brunei,8.541300266759471,2.0161975731612185
Bulgaria,9.764397884134175,1.2158180710649864
Burkina Faso,6.432940092739179,1.4101092444696877
Burundi,5.638354669333745,1.37981620432791
Cambodia,7.616283561580385,1.4598467394840362
Cameroon,6.846943139585379,1.5318794555929385
Canada,11.741557924627433,1.3944925542183346
Central African Republic,5.356586274672012,1.6594068923355398
Chad,5.872117789475416,1.5141228547207026
Chile,9.783971766534565,1.486717630202877
China,10.088596886532404,1.4389529299324129
Colombia,8.487558386286548,1.58061124149582
Comoros,7.290292882446597,1.6145003190907377
"Congo, Dem. Rep.",5.87493073085203,1.5798328568219187
"Congo, Rep.",6.366470447731438,1.6251828869709997
Costa Rica,9.593014391783532,1.4876561632979248
Croatia,10.461530675911229,1.1682106296078512
Cyprus,10.471638242921388,1.6697800156841225
Czechia,10.077188727036472,1.541813880042274
Denmark,12.01746336235103,1.2806752545616558
Djibouti,6.981934677156389,1.456767797654722
Dutch Caribbean,9.729729226402661,1.3336987218414655
Ecuador,8.602269363771356,1.5149537261320725
Egypt,8.752897524775305,1.4990862858274976
El Salvador,9.33890947277089,1.4800638920188693
Equatorial Guinea,8.4252971767117,1.6651750539770402
Eritrea,6.990256500493881,1.3881017816831136
Estonia,10.568775236216993,1.1775737421302368
Ethiopia,7.3310603052186325,1.2967819407357488
Fiji,8.659386957119413,1.4160073859824944
Finland,11.20877519981114,1.2815789785810474
France,11.802298606757923,1.2705013438106016
French Caribbean,10.07491666816366,1.4552249949042133
Gabon,8.452121194672523,1.4647442805547999
Gambia,6.489204931325317,1.6339162031946282
Georgia,8.348301054933943,1.555645554281422
Germany,11.08787990488312,1.681309118746705
Ghana,7.6953031349635665,1.4324615911277605
Greece,10.961191037360607,1.0924618744188794
Guinea,6.843749949006225,1.5120151799205972
Guinea-Bissau,6.507277712385012,1.416827469827631
Guyana,8.441822884391462,1.3956391491425504
Haiti,5.262690188904886,1.6612023431613443
Hong Kong,12.06547635518353,1.4584477201410164
Hungary,10.09104537612533,1.264477985967021
Iceland,12.352170992166604,0.869482381809372
India,8.069029328774958,1.7295220137082783
Indonesia,8.453827315794417,1.6291697543955241
Iran,8.938662873666118,1.463823397202026
Iraq,8.760609847570002,1.2819577125267088
Ireland,11.503157917411176,1.406178290947054
Israel,11.293711681991866,1.4453815926973264
Italy,11.685911918286504,1.1826472951343718
Jamaica,8.695506726812653,1.5508813386099696
Japan,11.719777019507461,1.2128323240004568
Jordan,9.291182759820284,1.3856403105234754
Kazakhstan,9.395075679994072,1.4304684196599855
Kenya,8.211482916445066,1.5536588926452335
"Korea, South",11.403902695885694,1.3095480169445037
Kuwait,10.264582712908352,1.7377344472001346
Kyrgyzstan,7.71333788887187,1.382049297486515
Laos,7.383989457978509,1.7449377920601399
Latvia,10.430698205551442,1.2099727997109833
Lebanon,9.806921584559797,1.4888211069726258
Lesotho,5.575949103146316,1.7524628460254676
Liberia,7.288927694521257,1.4915801090122156
Libya,8.781401907682376,1.3936617016252295
Lithuania,10.298195003991331,1.2333695155057556
Luxembourg,12.468048372988473,1.1026011977471726
Madagascar,6.501289670540389,1.4699863738041374
Malawi,6.406879986069314,1.5596621957382872
Malaysia,9.05753878171822,1.5667547535095288
Maldives,9.05005424204284,1.4810879573059166
Mali,6.767343125265392,1.4323625392503203
Malta,11.343204190152012,1.0658839933339668
Mauritania,6.9440872082295275,1.4064085918756948
Mauritius,10.220340002287688,1.2933966137324198
Melanesia,9.407796816354407,1.369203556269189
Mexico,9.528939547062684,1.5051624548369111
Micronesia,8.492080490601163,1.4109296043974795
Moldova,8.932872621931374,1.1959447037175162
Mongolia,7.842278779117352,1.3489465661856366
Montenegro,10.333287485659087,1.1610044967922781
Morocco,8.262042843966942,1.5782018009537144
Mozambique,5.84354441703136,1.4609629502013908
Myanmar,7.80710329012598,1.1958908334804619
Namibia,8.209852481301272,1.6884095429148098
Nepal,7.270312886079025,1.440582978652736
Netherlands,11.821181925657617,1.4276291835290038
New Zealand,12.053061316396342,1.1895085086522077
Nicaragua,8.214465160759186,1.5478486312447688
Niger,6.198478716492308,1.386788009108688
Nigeria,7.295735072749282,1.718287149333871
Norway,11.676726572126803,1.3046031545404335
Oman,9.198874893866904,1.6634354652100634
Pakistan,7.690286020676768,1.324552743089575
Panama,9.483948874696605,1.5540390288185435
Papua New Guinea,7.489970898834801,1.625658839443828
Paraguay,8.200837258379849,1.541851470943069
Peru,8.602453035367061,1.5096457120823923
Philippines,8.056743774975313,1.77663193934354
Poland,10.066881099444563,1.4509727623976956
Polynesia,9.552226498441476,1.4092993346361942
Portugal,11.023632996416657,1.2990180119567185
Qatar,11.33475527929875,1.0598057962690721
Romania,10.072174918054278,1.2229336450993151
Russia,8.599878558034845,1.7942662336616422
Rwanda,7.143617602704121,1.5468425707138433
Sao Tome and Principe,7.43955930913332,1.312794101188779
Saudi Arabia,9.648272670221848,1.7257972875820848
Senegal,7.358830898342354,1.4811565283640091
Serbia,9.61273410155986,1.225965394759796
Seychelles,10.112572746599298,1.3748252039281763
Sierra Leone,5.91350300563827,1.4065843248951149
Singapore,11.370405221979142,1.6404130771581262
Slovakia,10.733195906296567,0.8887455752152849
Slovenia,11.126689290215575,1.0677062892121556
South Africa,8.416930769477844,1.7331124640884916
Spain,11.569598761159636,1.235834807622784
Sri Lanka,9.082734247371036,1.4114179019851514
Sudan,5.948034989180646,1.3954377055035336
Suriname,7.207118856207756,1.6918802893614835
Sweden,11.40585237257854,1.6245048427040807
Switzerland,11.896369887709124,1.7461724546985384
Syria,6.693323668269949,1.4152910683775692
Taiwan,11.440827778529798,1.3731813279848741
Tajikistan,7.519692404116539,1.317112069607349
Tanzania,7.267525427828172,1.3668465626986135
Thailand,8.991686725934825,1.51430293748885
Timor-Leste,7.950854857719988,1.0978800143400362
Togo,6.148468295917647,1.5192288358306518
Trinidad and Tobago,9.658162296163171,1.4407709388649945
Tunisia,8.728587995695898,1.4451444448207338
Turkey,8.987321812850125,1.5705937362921716
Turkmenistan,9.108307646411031,1.2739284741216588
Uganda,6.470799503782602,1.501398312733288
Ukraine,7.835579246669965,1.8138872949678466
United Arab Emirates,9.981050264483919,1.8307199297874495
United Kingdom,11.786929416987036,1.2596058199475633
United States,11.280665485009736,1.9248280646903522
Uruguay,10.00278975360999,1.4243795552632366
Venezuela,8.901230352110781,1.4511721570791423
Vietnam,8.424858580213442,1.5015304677524526
Yemen,7.109062135687172,1.7424471958147028
Zambia,6.539585955617669,1.7258013830504821
Zimbabwe,7.764720544771477,1.488278341747152
